date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:54:27	4412/4412	---M--	200	added ('OK')	text/css	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/perfect-scrollbar/css/perfect-scrollbar.min.css	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/perfect-scrollbar/css/perfect-scrollbar.min.css	(from https://primedividends.com/user/index)
17:54:28	1776/1776	---M--	200	added ('OK')	text/css	date:Sun,%2017%20May%202020%2000:57:01%20GMT	https://primedividends.com/user/bower_components/slick-carousel/slick/slick.css	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/slick-carousel/slick/slick.css	(from https://primedividends.com/user/index)
17:54:33	4261/4261	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20May%202020%2016:54:34%20GMT	https://primedividends.com/user/register	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/register.html	(from https://primedividends.com/user/index)
17:54:34	92030/92030	---M--	200	added ('OK')	image/png	date:Sun,%2017%20May%202020%2016:42:07%20GMT	https://primedividends.com/image/logo.png	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/image/logo.png	(from https://primedividends.com/user/index)
17:54:34	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20May%202020%2016:54:35%20GMT	https://primedividends.com/user/forgot_password	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/forgot_password.e.delayed	(from https://primedividends.com/user/index)
17:54:38	86927/86927	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/jquery/dist/jquery.min.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/jquery/dist/jquery.min.js	(from https://primedividends.com/user/index)
17:54:38	19188/19188	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/popper.js/dist/umd/popper.min.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/popper.js/dist/umd/popper.min.js	(from https://primedividends.com/user/index)
17:54:43	131543/131543	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/moment/moment.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/moment/moment.js	(from https://primedividends.com/user/index)
17:54:46	74922/74922	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/select2/dist/js/select2.full.min.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/select2/dist/js/select2.full.min.js	(from https://primedividends.com/user/index)
17:54:47	5719/5719	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/jquery-bar-rating/dist/jquery.barrating.min.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/jquery-bar-rating/dist/jquery.barrating.min.js	(from https://primedividends.com/user/index)
17:54:50	157843/157843	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/chart.js/dist/Chart.min.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/chart.js/dist/Chart.min.js	(from https://primedividends.com/user/index)
17:54:51	690569/690569	---M--	200	added ('OK')	text/css	date:Mon,%2018%20May%202020%2001:14:03%20GMT	https://primedividends.com/user/css/maince5a-version=1589666627.css	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/css/maince5a-version=1589666627.css	(from https://primedividends.com/user/index)
17:54:51	7729/7729	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/bootstrap-validator/dist/validator.min.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/bootstrap-validator/dist/validator.min.js	(from https://primedividends.com/user/index)
17:54:54	71115/71115	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/bootstrap-daterangepicker/daterangepicker.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/bootstrap-daterangepicker/daterangepicker.js	(from https://primedividends.com/user/index)
17:54:55	40897/40897	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/ion.rangeSlider/js/ion.rangeSlider.min.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/ion.rangeSlider/js/ion.rangeSlider.min.js	(from https://primedividends.com/user/index)
17:54:57	73563/73563	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/dropzone/dist/dropzone.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/dropzone/dist/dropzone.js	(from https://primedividends.com/user/index)
17:54:58	3752/3752	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/editable-table/mindmup-editabletable.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/editable-table/mindmup-editabletable.js	(from https://primedividends.com/user/index)
17:55:00	81906/81906	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/datatables.net/js/jquery.dataTables.min.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/datatables.net/js/jquery.dataTables.min.js	(from https://primedividends.com/user/index)
17:55:00	1966/1966	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/datatables.net-bs/js/dataTables.bootstrap.min.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/datatables.net-bs/js/dataTables.bootstrap.min.js	(from https://primedividends.com/user/index)
17:55:05	25535/25535	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/perfect-scrollbar/js/perfect-scrollbar.jquery.min.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/perfect-scrollbar/js/perfect-scrollbar.jquery.min.js	(from https://primedividends.com/user/index)
17:55:05	626455/626455	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/ckeditor/ckeditor.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/ckeditor/ckeditor.js	(from https://primedividends.com/user/index)
17:55:07	25045/25045	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/tether/dist/js/tether.min.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/tether/dist/js/tether.min.js	(from https://primedividends.com/user/index)
17:55:08	212683/212683	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/fullcalendar/dist/fullcalendar.min.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/fullcalendar/dist/fullcalendar.min.js	(from https://primedividends.com/user/index)
17:55:09	4359/4359	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/bootstrap/js/dist/util.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/bootstrap/js/dist/util.js	(from https://primedividends.com/user/index)
17:55:10	42863/42863	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/slick-carousel/slick/slick.min.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/slick-carousel/slick/slick.min.js	(from https://primedividends.com/user/index)
17:55:11	4948/4948	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/bootstrap/js/dist/alert.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/bootstrap/js/dist/alert.js	(from https://primedividends.com/user/index)
17:55:12	5221/5221	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/bootstrap/js/dist/button.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/bootstrap/js/dist/button.js	(from https://primedividends.com/user/index)
17:55:14	15569/15569	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/bootstrap/js/dist/carousel.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/bootstrap/js/dist/carousel.js	(from https://primedividends.com/user/index)
17:55:16	11524/11524	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/bootstrap/js/dist/collapse.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/bootstrap/js/dist/collapse.js	(from https://primedividends.com/user/index)
17:55:18	15011/15011	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/bootstrap/js/dist/dropdown.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/bootstrap/js/dist/dropdown.js	(from https://primedividends.com/user/index)
17:55:20	18307/18307	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/bootstrap/js/dist/modal.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/bootstrap/js/dist/modal.js	(from https://primedividends.com/user/index)
17:55:21	7472/7472	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/bootstrap/js/dist/tab.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/bootstrap/js/dist/tab.js	(from https://primedividends.com/user/index)
17:55:23	19826/19826	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/bootstrap/js/dist/tooltip.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/bootstrap/js/dist/tooltip.js	(from https://primedividends.com/user/index)
17:55:24	6301/6301	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/bower_components/bootstrap/js/dist/popover.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/bower_components/bootstrap/js/dist/popover.js	(from https://primedividends.com/user/index)
17:55:26	10168/10168	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2011:28:59%20GMT	https://primedividends.com/user/js/demo_customizerce5a-version=4.4.1.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/js/demo_customizerce5a-version=4.4.1.js	(from https://primedividends.com/user/index)
17:55:27	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20May%202020%2016:55:28%20GMT	https://primedividends.com/tawto.js	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/tawto.2c.delayed	(from https://primedividends.com/user/index)
17:55:29	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20May%202020%2016:55:30%20GMT	https://coinspotraders.com/user/img/menu_bg.jpg	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/coinspotraders.com/user/img/menu_bg.2d.delayed	(from https://primedividends.com/user/css/maince5a-version=1589666627.css)
17:55:30	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20May%202020%2016:55:32%20GMT	https://coinspotraders.com/user/img/cta-pattern-light.png	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/coinspotraders.com/user/img/cta-pattern-light.2e.delayed	(from https://primedividends.com/user/css/maince5a-version=1589666627.css)
17:55:32	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20May%202020%2016:55:33%20GMT	https://coinspotraders.com/user/img/onboarding-gradient-hor.png	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/coinspotraders.com/user/img/onboarding-gradient-hor.2f.delayed	(from https://primedividends.com/user/css/maince5a-version=1589666627.css)
17:55:33	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2030%20May%202020%2016:55:35%20GMT	https://coinspotraders.com/user/img/onboarding-gradient-ver.png	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/coinspotraders.com/user/img/onboarding-gradient-ver.30.delayed	(from https://primedividends.com/user/css/maince5a-version=1589666627.css)
17:55:43	690569/690569	---M--	200	added ('OK')	text/css	date:Mon,%2018%20May%202020%2001:14:12%20GMT	https://primedividends.com/user/css/maince5a-version=1589666624.css	C:/Users/LAWRENCE/Desktop/COLLINS/ACCOUNT/primedividends.com/user/css/maince5a-version=1589666624.css	(from https://primedividends.com/user/register)
